categoria,marca,modelo_2025,modelo_2026,valor_2025,valor_2024,valor_2023
CAMIONETAS,SSANGYONG,KYRON KX 4X2 2.3 MEC.,KYRON KX 4X2 2.3 MEC.,"81,820","73,640","65,460"
CAMIONETAS,SSANGYONG,KYRON KY G 4X2 2.3 AUT,KYRON KY G 4X2 2.3 AUT,"91,640","82,480","73,310"
CAMIONETAS,SSANGYONG,KYRON KY G 4X2 2.3 MEC,KYRON KY G 4X2 2.3 MEC,"81,820","73,640","65,460"
CAMIONETAS,SSANGYONG,KYRON KY GDI 4X4 2.0 MEC,KYRON KY GDI 4X4 2.0 MEC,"101,470","91,320","81,180"
CAMIONETAS,SSANGYONG,KYRON KY XDI 4X4 2.0 AUT,KYRON KY XDI 4X4 2.0 AUT,"114,570","103,110","91,660"
CAMIONETAS,SSANGYONG,KYRON M200 4X4 AUT.,KYRON M200 4X4 AUT.,"114,570","103,110","91,660"
CAMIONETAS,SSANGYONG,KYRON M200 4X4 MEC.,KYRON M200 4X4 MEC.,"101,470","91,320","81,180"
CAMIONETAS,SSANGYONG,KYRON M230 2WD AUT.,KYRON M230 2WD AUT.,"73,670","66,300","58,940"
CAMIONETAS,SSANGYONG,KYRON M230 2WD MEC.,KYRON M230 2WD MEC.,"72,000","64,800","57,600"
CAMIONETAS,SSANGYONG,KYRON XDI 2.0 AUT.,KYRON XDI 2.0 AUT.,"114,570","103,110","91,660"
CAMIONETAS,SSANGYONG,KYRON XDI 2.0 MEC.,KYRON XDI 2.0 MEC.,"101,470","91,320","81,180"
CAMIONETAS,SSANGYONG,MUSSO,MUSSO,"73,860","66,470","59,090"
CAMIONETAS,SSANGYONG,MUSSO 2.9 TDI,MUSSO 2.9 TDI,"81,820","73,640","65,460"
CAMIONETAS,SSANGYONG,MUSSO AUT 2.2D 4X4,MUSSO AUT 2.2D 4X4,"90,830","81,750","72,660"
CAMIONETAS,SSANGYONG,MUSSO AUT 2.2D 4X4 LTD,MUSSO AUT 2.2D 4X4 LTD,"79,470","71,520","63,580"
CAMIONETAS,SSANGYONG,MUSSO GRAND,MUSSO GRAND,"79,250","71,330","63,400"
CAMIONETAS,SSANGYONG,MUSSO GRAND 4X4 MT,MUSSO GRAND 4X4 MT,"57,860","52,070","46,290"
CAMIONETAS,SSANGYONG,MUSSO GRAND MEC 2.2D 4X4,MUSSO GRAND MEC 2.2D 4X4,"72,040","64,840","57,630"
CAMIONETAS,SSANGYONG,MUSSO MEC 2.2D 4X4,MUSSO MEC 2.2D 4X4,"72,040","64,840","57,630"
CAMIONETAS,SSANGYONG,MUSSO MEC. 2.2D 4X2,MUSSO MEC. 2.2D 4X2,"63,940","57,550","51,150"
CAMIONETAS,SSANGYONG,MUSSO SHORT,MUSSO SHORT,"73,640","66,280","58,910"
CAMIONETAS,SSANGYONG,MUSSO SHORT 4X4 AT,MUSSO SHORT 4X4 AT,"63,940","57,550","51,150"
CAMIONETAS,SSANGYONG,MUSSO SHORT 4X4 MT,MUSSO SHORT 4X4 MT,"94,930","85,440","75,940"
CAMIONETAS,SSANGYONG,MUSSO SHORT LIMITED,MUSSO SHORT LIMITED,"101,470","91,320","81,180"
CAMIONETAS,SSANGYONG,NEW KORANDO,NEW KORANDO,"73,640","66,280","58,910"
CAMIONETAS,SSANGYONG,NEW KORANDO AUT 2.0G 4X2 F,NEW KORANDO AUT 2.0G 4X2 F,"75,270","67,740","60,220"
CAMIONETAS,SSANGYONG,NEW KORANDO MEC 2.0G 4X2 F,NEW KORANDO MEC 2.0G 4X2 F,"67,080","60,370","53,660"
CAMIONETAS,SSANGYONG,REXTON,REXTON,"103,170","92,850","82,540"
CAMIONETAS,SSANGYONG,REXTON 2.0,REXTON 2.0,"91,640","82,480","73,310"
CAMIONETAS,SSANGYONG,REXTON 2.0G 4X2 FULL,REXTON 2.0G 4X2 FULL,"63,940","57,550","51,150"
CAMIONETAS,SSANGYONG,REXTON AUT 2.0G 4X2 DLX,REXTON AUT 2.0G 4X2 DLX,"77,370","69,630","61,900"
CAMIONETAS,SSANGYONG,REXTON AUT 2.0G 4X2 FULL,REXTON AUT 2.0G 4X2 FULL,"92,620","83,360","74,100"
CAMIONETAS,SSANGYONG,REXTON AUT 2.0G 4X4 LTD,REXTON AUT 2.0G 4X4 LTD,"114,570","103,110","91,660"
CAMIONETAS,SSANGYONG,REXTON DELUXE AT,REXTON DELUXE AT,"129,640","116,680","103,710"
CAMIONETAS,SSANGYONG,REXTON DELUXE MT,REXTON DELUXE MT,"80,190","72,170","64,150"
CAMIONETAS,SSANGYONG,REXTON FULL AT,REXTON FULL AT,"72,620","65,360","58,100"
CAMIONETAS,SSANGYONG,REXTON FULL MT,REXTON FULL MT,"88,540","79,690","70,830"
CAMIONETAS,SSANGYONG,REXTON G 4X4,REXTON G 4X4,"83,490","75,140","66,790"
CAMIONETAS,SSANGYONG,REXTON II 270 XDI,REXTON II 270 XDI,"121,110","109,000","96,890"
CAMIONETAS,SSANGYONG,REXTON II 270 XDI AUT.,REXTON II 270 XDI AUT.,"127,670","114,900","102,140"
CAMIONETAS,SSANGYONG,REXTON II RX 4X4 3.2 AUT.,REXTON II RX 4X4 3.2 AUT.,"106,410","95,770","85,130"
CAMIONETAS,SSANGYONG,REXTON II RX XDI 4X4 2.7 AUT,REXTON II RX XDI 4X4 2.7 AUT,"127,670","114,900","102,140"
CAMIONETAS,SSANGYONG,REXTON II RX XDI 4X4 2.7 MEC,REXTON II RX XDI 4X4 2.7 MEC,"121,110","109,000","96,890"
CAMIONETAS,SSANGYONG,REXTON II RX270 4X4 AUT.,REXTON II RX270 4X4 AUT.,"117,850","106,070","94,280"
CAMIONETAS,SSANGYONG,REXTON II RX270 4X4 MT,REXTON II RX270 4X4 MT,"111,290","100,160","89,030"
CAMIONETAS,SSANGYONG,REXTON II RX320 4X4 AUT.,REXTON II RX320 4X4 AUT.,"99,870","89,880","79,900"
CAMIONETAS,SSANGYONG,REXTON LIMITED,REXTON LIMITED,"122,760","110,480","98,210"
CAMIONETAS,SSANGYONG,REXTON MEC 2.0G 4X2,REXTON MEC 2.0G 4X2,"99,170","89,250","79,340"
CAMIONETAS,SSANGYONG,REXTON MEC 2.0G 4X2 DLX,REXTON MEC 2.0G 4X2 DLX,"97,890","88,100","78,310"
CAMIONETAS,SSANGYONG,REXTON MEC 2.0G 4X2 FULL,REXTON MEC 2.0G 4X2 FULL,"92,620","83,360","74,100"
CAMIONETAS,SSANGYONG,REXTON RX270 4X4 AT,REXTON RX270 4X4 AT,"117,850","106,070","94,280"
CAMIONETAS,SSANGYONG,REXTON RX270 4X4 MT,REXTON RX270 4X4 MT,"111,290","100,160","89,030"
CAMIONETAS,SSANGYONG,REXTON RX270 XDI,REXTON RX270 XDI,"121,110","109,000","96,890"
CAMIONETAS,SSANGYONG,REXTON RX270 XDI MEC.,REXTON RX270 XDI MEC.,"121,110","109,000","96,890"
CAMIONETAS,SSANGYONG,REXTON RX270 XDI SE,REXTON RX270 XDI SE,"127,670","114,900","102,140"
CAMIONETAS,SSANGYONG,REXTON RX290,REXTON RX290,"104,740","94,270","83,790"
CAMIONETAS,SSANGYONG,REXTON RX290 TDI,REXTON RX290 TDI,"104,740","94,270","83,790"
CAMIONETAS,SSANGYONG,REXTON RX290 TDI AUT.,REXTON RX290 TDI AUT.,"114,570","103,110","91,660"
CAMIONETAS,SSANGYONG,REXTON RX320 4X4 AT,REXTON RX320 4X4 AT,"101,470","91,320","81,180"
CAMIONETAS,SSANGYONG,REXTON W 2.7D 4X4 AT,REXTON W 2.7D 4X4 AT,"111,290","100,160","89,030"
CAMIONETAS,SSANGYONG,REXTON W 2.7D 4X4 MT,REXTON W 2.7D 4X4 MT,"111,000","99,900","88,800"
CAMIONETAS,SSANGYONG,REXTON W 4X4 AT,REXTON W 4X4 AT,"108,030","97,230","86,420"
CAMIONETAS,SSANGYONG,REXTON W 4X4 MT,REXTON W 4X4 MT,"101,470","91,320","81,180"
CAMIONETAS,SSANGYONG,REXTTON 2.9 TDI AUT.,REXTTON 2.9 TDI AUT.,"114,570","103,110","91,660"
CAMIONETAS,SSANGYONG,REXTTON 2.9 TDI MEC.,REXTTON 2.9 TDI MEC.,"104,740","94,270","83,790"
CAMIONETAS,SSANGYONG,RODIUS 2WD AT,RODIUS 2WD AT,"88,370","79,530","70,700"
CAMIONETAS,SSANGYONG,RODIUS 2WD MT,RODIUS 2WD MT,"88,370","79,530","70,700"
CAMIONETAS,SSANGYONG,RODIUS 4WD AT,RODIUS 4WD AT,"101,470","91,320","81,180"
CAMIONETAS,SSANGYONG,RODIUS 4X2 2.0D AUT.,RODIUS 4X2 2.0D AUT.,"75,300","67,770","60,240"
CAMIONETAS,SSANGYONG,RODIUS 4X2 2.0D MEC.,RODIUS 4X2 2.0D MEC.,"77,370","69,630","61,900"
CAMIONETAS,SSANGYONG,RODIUS 4X2 2.7D AT,RODIUS 4X2 2.7D AT,"98,190","88,370","78,550"
CAMIONETAS,SSANGYONG,RODIUS 4X2 2.7D MT,RODIUS 4X2 2.7D MT,"90,040","81,040","72,030"
CAMIONETAS,SSANGYONG,RODIUS 4X4 2.7D AT,RODIUS 4X4 2.7D AT,"108,030","97,230","86,420"
CAMIONETAS,SSANGYONG,STAVIC SV270 2WD AUT.,STAVIC SV270 2WD AUT.,"88,370","79,530","70,700"
CAMIONETAS,SSANGYONG,STAVIC SV270 2WD MT,STAVIC SV270 2WD MT,"81,820","73,640","65,460"
CAMIONETAS,SSANGYONG,STAVIC SV270 4WD AUT.,STAVIC SV270 4WD AUT.,"109,660","98,690","87,730"
CAMIONETAS,SSANGYONG,STAVIC XDI 4WD 2.7 AUT.,STAVIC XDI 4WD 2.7 AUT.,"109,660","98,690","87,730"
CAMIONETAS,SSANGYONG,STAVIC XDI 4X2 2.7 AUT.,STAVIC XDI 4X2 2.7 AUT.,"98,190","88,370","78,550"
CAMIONETAS,SSANGYONG,TIVOLI 2WD AT,TIVOLI 2WD AT,"65,450","58,910","52,360"
CAMIONETAS,SSANGYONG,TIVOLI 2WD AT STD,TIVOLI 2WD AT STD,"60,540","54,490","48,430"
CAMIONETAS,SSANGYONG,TIVOLI 2WD MT,TIVOLI 2WD MT,"55,630","50,070","44,500"
CAMIONETAS,SSANGYONG,TIVOLI 4X2 1.6G AT,TIVOLI 4X2 1.6G AT,"60,200","54,180","48,160"
CAMIONETAS,SSANGYONG,TIVOLI 4X2 1.6G AT F,TIVOLI 4X2 1.6G AT F,"58,530","52,680","46,820"
CAMIONETAS,SSANGYONG,TIVOLI 4X2 1.6G MT,TIVOLI 4X2 1.6G MT,"49,770","44,790","39,820"
CAMIONETAS,SSANGYONG,TIVOLI AUT 1.6G 4X2 DLX,TIVOLI AUT 1.6G 4X2 DLX,"47,110","42,400","37,690"
CAMIONETAS,SSANGYONG,TIVOLI AUT 1.6G 4X2 FULL,TIVOLI AUT 1.6G 4X2 FULL,"53,850","48,470","43,080"
CAMIONETAS,SSANGYONG,TIVOLI MEC 1.6G 4X2 DLX,TIVOLI MEC 1.6G 4X2 DLX,"44,390","39,950","35,510"
CAMIONETAS,SSANGYONG,TIVOLI MEC 1.6G 4X2 FULL,TIVOLI MEC 1.6G 4X2 FULL,"48,130","43,320","38,500"
CAMIONETAS,SSANGYONG,TORRES 4X2 AT DELUXE,TORRES 4X2 AT DELUXE,"119,440","107,500","95,550"
CAMIONETAS,SSANGYONG,TORRES 4X2 AT LIMITED,TORRES 4X2 AT LIMITED,"134,580","121,120","107,660"
CAMIONETAS,SSANGYONG,TORRES 4X2 MT DELUXE,TORRES 4X2 MT DELUXE,"112,710","101,440","90,170"
CAMIONETAS,SSANGYONG,TORRES 4X2 MT FULL,TORRES 4X2 MT FULL,"100,930","90,840","80,740"
CAMIONETAS,SSANGYONG,TORRES AWD AT LIMITED,TORRES AWD AT LIMITED,"141,300","127,170","113,040"
CAMIONETAS,SSANGYONG,XLV 2WD AT,XLV 2WD AT,"72,000","64,800","57,600"
CAMIONETAS,SSANGYONG,XLV 2WD MT,XLV 2WD MT,"65,450","58,910","52,360"
CAMIONETAS,SSANGYONG,XLV AUT 1.6G 4X2,XLV AUT 1.6G 4X2,"75,270","67,740","60,220"
CAMIONETAS,SSANGYONG,XLV MEC 1.6G 4X2,XLV MEC 1.6G 4X2,"81,820","73,640","65,460"
CAMIONETAS,SSANGYONG,OTROS MODELOS TRACCION SIMPLE,OTROS MODELOS TRACCION SIMPLE,"75,270","67,740","60,220"
CAMIONETAS,SSANGYONG,OTROS MODELOS TRACCION DOBLE,OTROS MODELOS TRACCION DOBLE,"95,990","86,390","76,790"
CAMIONETAS,SSANGYONG,OTROS MODELOS,OTROS MODELOS,"101,470","91,320","81,180"
CAMIONETAS,STRONG,RUMI 2000,RUMI 2000,"47,480","42,730","37,980"
CAMIONETAS,STRONG,OTROS MODELOS,OTROS MODELOS,"47,480","42,730","37,980"
CAMIONETAS,SUBARU,AL NEW OUTBACK 2.5I AWD CVT LIMITE,AL NEW OUTBACK 2.5I AWD CVT LIMITE,"112,710","101,440","90,170"
CAMIONETAS,SUBARU,CROSSTREK AWD 2.0 CVT,CROSSTREK AWD 2.0 CVT,"87,530","78,780","70,020"
CAMIONETAS,SUBARU,CROSSTREK AWD 2.0 CVT DYNAMIC,CROSSTREK AWD 2.0 CVT DYNAMIC,"104,370","93,930","83,500"
CAMIONETAS,SUBARU,CROSSTREK AWD 2.0 CVT LIMITED,CROSSTREK AWD 2.0 CVT LIMITED,"116,070","104,460","92,860"
CAMIONETAS,SUBARU,CROSSTREK AWD 2.0 CVT LIMITED (HEV),CROSSTREK AWD 2.0 CVT LIMITED (HEV),"68,090","61,280","54,470"
CAMIONETAS,SUBARU,EVOLTIS 2.4 AWD CVT LIMITED,EVOLTIS 2.4 AWD CVT LIMITED,"131,150","118,040","104,920"
CAMIONETAS,SUBARU,EVOLTIS 2.4 AWD CVT TOURING,EVOLTIS 2.4 AWD CVT TOURING,"135,130","121,620","108,100"
CAMIONETAS,SUBARU,FORESTER,FORESTER,"97,630","87,870","78,100"
CAMIONETAS,SUBARU,FORESTER 2 LIMITED 2.5 AWD AT,FORESTER 2 LIMITED 2.5 AWD AT,"124,090","111,680","99,270"
CAMIONETAS,SUBARU,FORESTER 2 X 2.0 AWD AT,FORESTER 2 X 2.0 AWD AT,"91,640","82,480","73,310"
CAMIONETAS,SUBARU,FORESTER 2 X 2.0 AWD MT,FORESTER 2 X 2.0 AWD MT,"93,310","83,980","74,650"
CAMIONETAS,SUBARU,FORESTER 2 XS 2.0 AWD AT,FORESTER 2 XS 2.0 AWD AT,"89,260","80,330","71,410"
CAMIONETAS,SUBARU,FORESTER 2 XT 2.5 AWD AT TURBO,FORESTER 2 XT 2.5 AWD AT TURBO,"109,660","98,690","87,730"
CAMIONETAS,SUBARU,FORESTER 2.0I AWD CVT,FORESTER 2.0I AWD CVT,"94,300","84,870","75,440"
CAMIONETAS,SUBARU,FORESTER 2.0I AWD CVT SI DRIVE LTD,FORESTER 2.0I AWD CVT SI DRIVE LTD,"109,660","98,690","87,730"
CAMIONETAS,SUBARU,FORESTER 2.0I AWD CVT SI DRIVE SPORT EYESIGHT,FORESTER 2.0I AWD CVT SI DRIVE SPORT EYESIGHT,"133,680","120,310","106,940"
CAMIONETAS,SUBARU,FORESTER 2.0X AWD,FORESTER 2.0X AWD,"78,580","70,720","62,860"
CAMIONETAS,SUBARU,FORESTER 2.0X AWD AUT.,FORESTER 2.0X AWD AUT.,"97,900","88,110","78,320"
CAMIONETAS,SUBARU,FORESTER 2.0X FA AWD AUT.,FORESTER 2.0X FA AWD AUT.,"88,080","79,270","70,460"
CAMIONETAS,SUBARU,FORESTER 2.0X FA AWD MEC.-D,FORESTER 2.0X FA AWD MEC.-D,"83,490","75,140","66,790"
CAMIONETAS,SUBARU,FORESTER 2.0X FA AWD MT,FORESTER 2.0X FA AWD MT,"83,490","75,140","66,790"
CAMIONETAS,SUBARU,FORESTER 2.0X QV AWD AUT.,FORESTER 2.0X QV AWD AUT.,"101,170","91,050","80,940"
CAMIONETAS,SUBARU,FORESTER 2.0X SL AWD AUT.,FORESTER 2.0X SL AWD AUT.,"101,170","91,050","80,940"
CAMIONETAS,SUBARU,FORESTER 2.0X SV AUT.,FORESTER 2.0X SV AUT.,"101,170","91,050","80,940"
CAMIONETAS,SUBARU,FORESTER 2.0X SV AWD AUT.,FORESTER 2.0X SV AWD AUT.,"101,170","91,050","80,940"
CAMIONETAS,SUBARU,FORESTER 2.0X XA AWD,FORESTER 2.0X XA AWD,"88,080","79,270","70,460"
CAMIONETAS,SUBARU,FORESTER 2.0X XA AWD AUT.,FORESTER 2.0X XA AWD AUT.,"93,310","83,980","74,650"
CAMIONETAS,SUBARU,FORESTER 2.0X XA AWD MT,FORESTER 2.0X XA AWD MT,"88,080","79,270","70,460"
CAMIONETAS,SUBARU,FORESTER 2.0XT TURBO AWD AUT.,FORESTER 2.0XT TURBO AWD AUT.,"112,970","101,670","90,380"
CAMIONETAS,SUBARU,FORESTER 2.5 AWD AUT. PLUS,FORESTER 2.5 AWD AUT. PLUS,"107,720","96,950","86,180"
CAMIONETAS,SUBARU,FORESTER 2.5 AWD AUT. XT TURBO-S,FORESTER 2.5 AWD AUT. XT TURBO-S,"153,570","138,210","122,860"
CAMIONETAS,SUBARU,FORESTER 2.5I AWD CVT SI DRIVE LTD EYESIGHT,FORESTER 2.5I AWD CVT SI DRIVE LTD EYESIGHT,"153,210","137,890","122,570"
CAMIONETAS,SUBARU,FORESTER 2.5I AWD CVT SI DRIVE LTD SPORT EYES,FORESTER 2.5I AWD CVT SI DRIVE LTD SPORT EYES,"127,850","115,070","102,280"
CAMIONETAS,SUBARU,FORESTER 2.5XT 3W AWD AUT.,FORESTER 2.5XT 3W AWD AUT.,"124,090","111,680","99,270"
CAMIONETAS,SUBARU,FORESTER 2.5XT TURBO AWD AUT.,FORESTER 2.5XT TURBO AWD AUT.,"140,470","126,420","112,380"
CAMIONETAS,SUBARU,FORESTER 2.5XT TV AWD AUT.,FORESTER 2.5XT TV AWD AUT.,"96,590","86,930","77,270"
CAMIONETAS,SUBARU,FORESTER 5D 2.0X QV AWD 4AUT.,FORESTER 5D 2.0X QV AWD 4AUT.,"101,170","91,050","80,940"
CAMIONETAS,SUBARU,FORESTER 5D 2.0X XA AWD 4AT,FORESTER 5D 2.0X XA AWD 4AT,"94,620","85,160","75,700"
CAMIONETAS,SUBARU,FORESTER 5D 2.0X XA AWD 5MT-D,FORESTER 5D 2.0X XA AWD 5MT-D,"90,040","81,040","72,030"
CAMIONETAS,SUBARU,FORESTER 5D 2.0X XB AWD 4AT,FORESTER 5D 2.0X XB AWD 4AT,"91,360","82,220","73,090"
CAMIONETAS,SUBARU,FORESTER 5D 2.0X XB AWD 5MT-D,FORESTER 5D 2.0X XB AWD 5MT-D,"86,760","78,080","69,410"
CAMIONETAS,SUBARU,FORESTER 5D 2.5XT 3W AWD 4AT,FORESTER 5D 2.5XT 3W AWD 4AT,"127,370","114,630","101,900"
CAMIONETAS,SUBARU,FORESTER 5D X AWD 2.0,FORESTER 5D X AWD 2.0,"90,040","81,040","72,030"
CAMIONETAS,SUBARU,FORESTER 5D X AWD 2.0 AUT.,FORESTER 5D X AWD 2.0 AUT.,"91,640","82,480","73,310"
CAMIONETAS,SUBARU,FORESTER 5D XS 2.0 AWD,FORESTER 5D XS 2.0 AWD,"96,550","86,900","77,240"
CAMIONETAS,SUBARU,FORESTER 5D XS AWD 2.0 AUT.,FORESTER 5D XS AWD 2.0 AUT.,"104,460","94,010","83,570"
CAMIONETAS,SUBARU,FORESTER 5D XS AWD 2.0 MT,FORESTER 5D XS AWD 2.0 MT,"97,900","88,110","78,320"
CAMIONETAS,SUBARU,FORESTER 5D XS LIMITED AWD 2.0,FORESTER 5D XS LIMITED AWD 2.0,"117,540","105,790","94,030"
CAMIONETAS,SUBARU,FORESTER 5D XT TURBO AWD 2.0,FORESTER 5D XT TURBO AWD 2.0,"130,640","117,580","104,510"
CAMIONETAS,SUBARU,FORESTER 5D XT TURBO AWD 2.5 AT,FORESTER 5D XT TURBO AWD 2.5 AT,"130,640","117,580","104,510"
CAMIONETAS,SUBARU,FORESTER AWD 2.0 CVT SI DRIVE LTD EYESIGHT,FORESTER AWD 2.0 CVT SI DRIVE LTD EYESIGHT,"127,980","115,180","102,380"
CAMIONETAS,SUBARU,FORESTER AWD 2.5 CVT SI DRIVE SPORT EYESIGHT,FORESTER AWD 2.5 CVT SI DRIVE SPORT EYESIGHT,"127,850","115,070","102,280"
CAMIONETAS,SUBARU,FORESTER AWD 2.5 MEC.TURBO,FORESTER AWD 2.5 MEC.TURBO,"130,640","117,580","104,510"
CAMIONETAS,SUBARU,FORESTER BT AWD 2.0 AUT.,FORESTER BT AWD 2.0 AUT.,"104,460","94,010","83,570"
CAMIONETAS,SUBARU,FORESTER DYNAMIC 2.5I CVT,FORESTER DYNAMIC 2.5I CVT,"116,210","104,590","92,970"
CAMIONETAS,SUBARU,FORESTER LIMITED 2.0I CVT,FORESTER LIMITED 2.0I CVT,"117,850","106,070","94,280"
CAMIONETAS,SUBARU,FORESTER LIMITED 2.5I CVT,FORESTER LIMITED 2.5I CVT,"130,920","117,830","104,740"
CAMIONETAS,SUBARU,FORESTER LIMITED AWD 2.5 AUT.,FORESTER LIMITED AWD 2.5 AUT.,"124,090","111,680","99,270"
CAMIONETAS,SUBARU,FORESTER LIMITED EYESIGHT 2.5I CVT,FORESTER LIMITED EYESIGHT 2.5I CVT,"119,570","107,610","95,660"
CAMIONETAS,SUBARU,FORESTER RK AWD 2.0 FULL,FORESTER RK AWD 2.0 FULL,"112,970","101,670","90,380"
CAMIONETAS,SUBARU,FORESTER SI DRIVE AWD 2.0I CVT,FORESTER SI DRIVE AWD 2.0I CVT,"117,750","105,980","94,200"
CAMIONETAS,SUBARU,FORESTER SI DRIVE AWD 2.5I CVT,FORESTER SI DRIVE AWD 2.5I CVT,"124,620","112,160","99,700"
CAMIONETAS,SUBARU,FORESTER SI DRIVE TURBO CVT,FORESTER SI DRIVE TURBO CVT,"132,050","118,850","105,640"
CAMIONETAS,SUBARU,FORESTER SI-DRIVE ADVENTURE AWD 2.5I CVT,FORESTER SI-DRIVE ADVENTURE AWD 2.5I CVT,"101,490","91,340","81,190"
CAMIONETAS,SUBARU,FORESTER SI-DRIVE DYNAMIC AWD 2.5I CVT,FORESTER SI-DRIVE DYNAMIC AWD 2.5I CVT,"95,190","85,670","76,150"
CAMIONETAS,SUBARU,FORESTER SI-DRIVE LIMITED SPORT AWD 2.5I CVT,FORESTER SI-DRIVE LIMITED SPORT AWD 2.5I CVT,"92,980","83,680","74,380"
CAMIONETAS,SUBARU,FORESTER X AWD 2.0I CVT,FORESTER X AWD 2.0I CVT,"97,630","87,870","78,100"
CAMIONETAS,SUBARU,FORESTER X AWD 2.0I MT,FORESTER X AWD 2.0I MT,"85,100","76,590","68,080"
CAMIONETAS,SUBARU,FORESTER XS AWD 2.0 AUT.,FORESTER XS AWD 2.0 AUT.,"91,640","82,480","73,310"
CAMIONETAS,SUBARU,FORESTER XS AWD 2.0 CVT,FORESTER XS AWD 2.0 CVT,"97,670","87,900","78,140"
CAMIONETAS,SUBARU,FORESTER XS SI-DRIVE AWD 2.0I CVT,FORESTER XS SI-DRIVE AWD 2.0I CVT,"94,930","85,440","75,940"
CAMIONETAS,SUBARU,FORESTER XS SI-DRIVE AWD 2.0I CVT PLUS,FORESTER XS SI-DRIVE AWD 2.0I CVT PLUS,"101,470","91,320","81,180"
CAMIONETAS,SUBARU,FORESTER XS TURBO AWD 2.0 AUT.,FORESTER XS TURBO AWD 2.0 AUT.,"130,640","117,580","104,510"
CAMIONETAS,SUBARU,FORESTER XT 3W AWD 2.5 MEC.,FORESTER XT 3W AWD 2.5 MEC.,"122,450","110,210","97,960"
CAMIONETAS,SUBARU,FORESTER XT SI-DRIVE TURBO AWD 2.0 CVT,FORESTER XT SI-DRIVE TURBO AWD 2.0 CVT,"137,500","123,750","110,000"
CAMIONETAS,SUBARU,FORESTER XT WW AWD 2.5 AUT.,FORESTER XT WW AWD 2.5 AUT.,"120,820","108,740","96,660"
CAMIONETAS,SUBARU,NEW XV 2.0I AWD CVT LIMITED,NEW XV 2.0I AWD CVT LIMITED,"99,310","89,380","79,450"
CAMIONETAS,SUBARU,OUTBACK,OUTBACK,"119,450","107,510","95,560"
CAMIONETAS,SUBARU,,OUTBACK 2.4 AWD CVT FIELD XT EYESIGHT,"159,950","143,960","127,960"
CAMIONETAS,SUBARU,OUTBACK 2.5I 3S AWD AUT.,OUTBACK 2.5I 3S AWD AUT.,"120,820","108,740","96,660"
CAMIONETAS,SUBARU,OUTBACK 2.5I 3W AWD AUT.,OUTBACK 2.5I 3W AWD AUT.,"108,030","97,230","86,420"
CAMIONETAS,SUBARU,OUTBACK 2.5I AWD CVT DYNAMIC,OUTBACK 2.5I AWD CVT DYNAMIC,"96,550","86,900","77,240"
CAMIONETAS,SUBARU,OUTBACK 2.5I AWD CVT FIELD EYESIGHT,OUTBACK 2.5I AWD CVT FIELD EYESIGHT,"135,600","122,040","108,480"
CAMIONETAS,SUBARU,OUTBACK 2.5I AWD CVT LIMITED EYESIGHT,OUTBACK 2.5I AWD CVT LIMITED EYESIGHT,"109,870","98,880","87,900"
CAMIONETAS,SUBARU,OUTBACK 2.5I AWD CVT TOURING EYESIGHT,OUTBACK 2.5I AWD CVT TOURING EYESIGHT,"137,940","124,150","110,350"
CAMIONETAS,SUBARU,OUTBACK 2.5I AWD CVT X-EDITION,OUTBACK 2.5I AWD CVT X-EDITION,"73,510","66,160","58,810"
CAMIONETAS,SUBARU,OUTBACK 2.5I AWD CVT XS PLUS,OUTBACK 2.5I AWD CVT XS PLUS,"88,400","79,560","70,720"
CAMIONETAS,SUBARU,OUTBACK 2.5I CVT LIMITED AWD,OUTBACK 2.5I CVT LIMITED AWD,"102,730","92,460","82,180"
CAMIONETAS,SUBARU,OUTBACK 2.5I CVT XS AWD,OUTBACK 2.5I CVT XS AWD,"89,060","80,150","71,250"
CAMIONETAS,SUBARU,OUTBACK 2.5I CVT XV AWD,OUTBACK 2.5I CVT XV AWD,"88,400","79,560","70,720"
CAMIONETAS,SUBARU,OUTBACK 2.5I UN AWD AUT.,OUTBACK 2.5I UN AWD AUT.,"111,000","99,900","88,800"
CAMIONETAS,SUBARU,OUTBACK 2.5I US AWD AUT.,OUTBACK 2.5I US AWD AUT.,"120,820","108,740","96,660"
CAMIONETAS,SUBARU,OUTBACK 2.5I UZ AWD AUT.,OUTBACK 2.5I UZ AWD AUT.,"111,000","99,900","88,800"
CAMIONETAS,SUBARU,OUTBACK 2.5I-S AWD CVT LIMIT,OUTBACK 2.5I-S AWD CVT LIMIT,"106,010","95,410","84,810"
CAMIONETAS,SUBARU,OUTBACK 2.5I-S AWD CVT LIMITED,OUTBACK 2.5I-S AWD CVT LIMITED,"107,780","97,000","86,220"
CAMIONETAS,SUBARU,OUTBACK 2.5I-S AWD CVT LIMITED EYESIGHT,OUTBACK 2.5I-S AWD CVT LIMITED EYESIGHT,"94,960","85,460","75,970"
CAMIONETAS,SUBARU,OUTBACK 3.0R 3S AWD AUT.,OUTBACK 3.0R 3S AWD AUT.,"150,280","135,250","120,220"
CAMIONETAS,SUBARU,OUTBACK 3.0R AWD AUT.,OUTBACK 3.0R AWD AUT.,"143,730","129,360","114,980"
CAMIONETAS,SUBARU,OUTBACK 3.0R EM AWD AUT.,OUTBACK 3.0R EM AWD AUT.,"143,730","129,360","114,980"
CAMIONETAS,SUBARU,OUTBACK 3.0R GX AWD AUT.,OUTBACK 3.0R GX AWD AUT.,"150,280","135,250","120,220"
